charge_id,invoice_id,charge_type_id,amount
6063,3158,2,5.99
6064,3158,4,0.49
6065,3159,1,0.99
6066,3159,4,0.37
6067,3160,2,5.99
6068,3160,4,0.15
6069,3161,1,0.99
6070,3161,4,0.75
6071,3162,4,0.45
6072,3163,1,0.99
6073,3163,1,0.99
6074,3163,4,0.30
6075,3164,4,0.32
6076,3165,1,0.99
6077,3165,4,0.15
6078,3166,4,0.22
6079,3167,4,0.30
6080,3168,4,0.45
6081,3169,1,0.99
6082,3169,4,0.90
6083,3170,1,0.99
6084,3170,1,0.99
6085,3170,4,0.52
6086,3171,1,0.99
6087,3171,4,0.45
6088,3172,4,0.07
6089,3173,4,0.37
6090,3174,1,0.99
6091,3174,1,0.99
6092,3174,4,0.56
6093,3175,4,0.37
6094,3176,1,0.99
6095,3176,4,0.82
6096,3177,4,0.07
6097,3178,1,0.99
6098,3178,4,0.19
6099,3179,1,0.99
6100,3179,4,0.75
6101,3180,4,0.22
6102,3181,1,0.99
6103,3181,1,0.99
6104,3181,1,0.99
6105,3181,4,0.75
6106,3182,4,0.45
6107,3183,4,0.15
6108,3184,4,0.22
6109,3185,1,0.99
6110,3185,4,0.67
6111,3186,1,0.99
6112,3186,4,0.43
6113,3187,4,0.60
6114,3188,4,0.37
6115,3189,4,0.22
6116,3190,1,0.99
6117,3190,4,0.15
6118,3191,1,0.99
6119,3191,4,0.11
6120,3192,2,5.99
6121,3192,1,0.99
6122,3192,4,0.45
6123,3193,4,0.37
6124,3194,4,0.45
6125,3195,1,0.99
6126,3195,2,5.99
6127,3195,1,0.99
6128,3195,4,0.52
6129,3196,1,0.99
6130,3196,1,0.99
6131,3196,2,5.99
6132,3196,4,0.45
6133,3197,4,0.07
6134,3198,4,0.22
6135,3199,2,5.99
6136,3199,4,0.71
6137,3200,1,0.99
6138,3200,2,5.99
6139,3200,4,0.60
6140,3201,1,0.99
6141,3201,4,0.60
6142,3202,2,5.99
6143,3202,1,0.99
6144,3202,4,0.60
6145,3203,4,0.60
6146,3204,4,0.22
6147,3205,4,0.22
6148,3206,1,0.99
6149,3206,1,0.99
6150,3206,4,0.67
6151,3207,1,0.99
6152,3207,4,0.30
6153,3208,1,0.99
6154,3208,4,0.30
6155,3209,4,0.15
6156,3210,1,0.99
6157,3210,1,0.99
6158,3210,4,0.37
6159,3211,1,0.99
6160,3211,4,0.15
6161,3212,1,0.99
6162,3212,4,0.30
6163,3213,4,0.71
6164,3214,2,5.99
6165,3214,1,0.99
6166,3214,4,0.34
6167,3215,4,0.22
6168,3216,1,0.99
6169,3216,4,0.45
6170,3217,4,0.30
6171,3218,4,0.45
6172,3219,1,0.99
6173,3219,4,0.07
6174,3220,4,0.15
6175,3221,4,0.75
6176,3222,1,0.99
6177,3222,4,0.82
6178,3223,1,0.99
6179,3223,1,0.99
6180,3223,4,0.75
6181,3224,1,0.99
6182,3224,1,0.99
6183,3224,4,0.82
6184,3225,4,0.22
6185,3226,4,0.45
6186,3227,4,0.45
6187,3228,4,0.22
6188,3229,2,5.99
6189,3229,1,0.99
6190,3229,1,0.99
6191,3229,4,0.75
6192,3230,1,0.99
6193,3230,4,0.60
6194,3231,1,0.99
6195,3231,4,0.15
6196,3232,4,0.30
6197,3233,1,0.99
6198,3233,1,0.99
6199,3233,4,0.45
6200,3234,4,0.30
6201,3235,4,0.30
6202,3236,1,0.99
6203,3236,4,0.75
6204,3237,4,0.52
6205,3238,1,0.99
6206,3238,1,0.99
6207,3238,1,0.99
6208,3238,4,0.67
6209,3239,4,0.82
6210,3240,1,0.99
6211,3240,1,0.99
6212,3240,4,0.60
