invoice_id,customer_id,invoice_date,amount_paid
3220,334,2016-09-25 07:33:10,7.48
3221,506,2016-06-16 08:57:39,18.17
3222,658,2016-07-03 06:48:25,17.11
3223,141,2017-02-10 20:48:12,20.34
3224,266,2016-08-03 18:28:46,18.19
3225,193,2017-01-28 16:10:10,11.76
3226,856,2016-06-20 08:15:02,14.97
3227,681,2016-09-07 09:42:46,10.69
3228,754,2016-08-01 20:46:01,16.02
3229,609,2016-12-02 14:22:32,8.56
3230,548,2016-12-07 21:48:24,16.85
3231,859,2016-11-19 14:10:41,18.71
3232,331,2017-03-19 01:09:21,20.33
3233,459,2016-10-12 16:00:58,2.14
3234,448,2016-07-12 19:34:45,7.48
3235,880,2017-03-22 05:51:10,10.71
3236,815,2017-01-03 15:43:12,16.57
3237,4,2017-03-17 23:52:05,5.34
3238,715,2016-11-12 09:49:00,8.57
3239,383,2016-06-29 11:17:41,3.20
3240,178,2016-12-18 08:03:41,16.31
